year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,diff
2019,Spring,14101,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22113,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13793,3.76,45,T,34,11,0,0,0,0,45,0,0,0,34,0,0,11,0,0,0,0,0,0,0.2599999999999998
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13794,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13797,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13799,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13800,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13801,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13802,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13876,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13877,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,13878,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,16276,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,16277,3.86,7,T,6,1,0,0,0,0,7,0,0,0,6,0,0,1,0,0,0,0,0,0,0.3599999999999999
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22106,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22108,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22109,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22110,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22111,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22112,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.16999999999999993
2019,Spring,14102,"Schober-Peterson, Debra",CSD 7910.00,3.5,6,T,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,2020,Spring,22113,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.33000000000000007
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13793,3.76,45,T,34,11,0,0,0,0,45,0,0,0,34,0,0,11,0,0,0,0,0,0,0.4299999999999997
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13794,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13797,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13799,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13800,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13801,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13802,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13876,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13877,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,13878,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,16276,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,16277,3.86,7,T,6,1,0,0,0,0,7,0,0,0,6,0,0,1,0,0,0,0,0,0,0.5299999999999998
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22106,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22108,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22109,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22110,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22111,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22112,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0.33999999999999986
2019,Spring,14103,"Schober-Peterson, Debra",CSD 7910.00,3.33,6,T,2,4,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,2020,Spring,22113,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.5
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13793,3.76,45,T,34,11,0,0,0,0,45,0,0,0,34,0,0,11,0,0,0,0,0,0,-0.040000000000000036
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13794,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13797,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13799,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13800,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13801,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13802,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13876,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13877,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,13878,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,16276,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,16277,3.86,7,T,6,1,0,0,0,0,7,0,0,0,6,0,0,1,0,0,0,0,0,0,0.06000000000000005
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22106,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22108,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22109,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22110,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22111,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22112,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,-0.1299999999999999
2019,Spring,14104,"Schober-Peterson, Debra",CSD 7910.00,3.8,6,T,4,1,0,0,0,0,5,16.7,0,0,4,0,0,1,0,0,0,0,0,0,2020,Spring,22113,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.03000000000000025
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13793,3.76,45,T,34,11,0,0,0,0,45,0,0,0,34,0,0,11,0,0,0,0,0,0,0.08999999999999986
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13794,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13797,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13799,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13800,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13801,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13802,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13876,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13877,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,13878,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,16276,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,16277,3.86,7,T,6,1,0,0,0,0,7,0,0,0,6,0,0,1,0,0,0,0,0,0,0.18999999999999995
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22106,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22108,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22109,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22110,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22111,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22112,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0
2019,Spring,14105,"Schober-Peterson, Debra",CSD 7910.00,3.67,6,T,4,2,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,2020,Spring,22113,3.83,6,T,5,1,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0.16000000000000014
2019,Spring,14108,"Bascomb, Lia",AAS 3120,2.4,44,T,3,23,6,1,7,0,40,25,1,0,0,3,9,10,4,3,3,0,1,7,2020,Spring,13879,2.71,38,T,6,19,5,2,2,0,34,18.4,1,0,3,3,4,12,3,0,3,2,2,2,0.31000000000000005
2019,Spring,14109,"Bascomb, Lia",ANTH 3120,2.67,6,T,0,2,1,0,0,0,3,33.3,1,0,0,0,0,2,0,0,1,0,0,0,2020,Spring,13880,2.57,7,T,0,5,2,0,0,0,7,0,0,0,0,0,1,1,3,0,2,0,0,0,-0.10000000000000009
2019,Spring,14111,"Lucke, James",BUSA 2106,3.03,60,T,19,29,5,3,3,0,59,11.7,0,4,8,7,14,13,2,2,2,1,3,3,2020,Spring,10117,3.02,44,T,16,17,9,0,1,0,43,2.3,1,1,9,6,3,8,6,3,2,4,0,1,-0.009999999999999787
2019,Spring,14112,"White, Marta",BUSA 4980,2.52,42,T,4,20,16,0,2,0,42,4.8,0,0,0,4,5,7,8,4,9,3,0,2,2020,Spring,10132,3.47,30,T,15,11,4,0,0,0,30,0,0,10,3,2,4,4,3,2,1,1,0,0,0.9500000000000002
2019,Spring,14112,"White, Marta",BUSA 4980,2.52,42,T,4,20,16,0,2,0,42,4.8,0,0,0,4,5,7,8,4,9,3,0,2,2020,Spring,13883,3.02,45,T,15,17,12,0,0,0,44,2.2,0,3,5,7,8,8,1,0,3,9,0,0,0.5
2019,Spring,14115,"Sass, Tim",ECON 8310,3.29,18,T,6,10,1,0,0,0,17,5.6,0,0,3,3,3,5,2,1,0,0,0,0,2020,Spring,13886,3.52,26,T,16,7,2,0,0,0,25,3.9,0,2,8,6,3,2,2,1,1,0,0,0,0.22999999999999998
2019,Spring,14116,"Carattini, Stefano",ECON 3910,3.16,40,T,14,11,4,2,1,0,32,25,1,5,6,3,4,4,3,4,0,0,2,1,2020,Spring,10767,3.34,64,T,33,14,8,1,3,0,59,12.5,1,19,8,6,6,5,3,5,3,0,1,3,0.17999999999999972
2019,Spring,14117,"Evans, Michael",POLS 1101,2.98,281,E,97,100,39,15,11,0,262,12.8,9,17,41,39,38,39,23,13,18,8,15,11,2020,Spring,13888,3.75,416,E,294,74,16,1,6,0,391,5.3,10,139,93,62,40,24,10,7,9,0,1,6,0.77
2019,Spring,14117,"Evans, Michael",POLS 1101,2.98,281,E,97,100,39,15,11,0,262,12.8,9,17,41,39,38,39,23,13,18,8,15,11,2020,Spring,22732,3.48,50,E,26,19,2,0,1,0,48,4,1,10,12,4,5,8,6,0,2,0,0,1,0.5
2019,Spring,14118,"Ari, Omer",EDUC 3100,2.21,28,H,4,12,4,4,4,0,28,28.6,0,0,2,2,1,5,6,1,1,2,4,4,2020,Spring,13889,1.46,14,H,0,2,4,4,3,0,13,57.1,0,0,0,0,1,0,1,2,2,0,4,3,-0.75
2019,Spring,14118,"Ari, Omer",EDUC 3100,2.21,28,H,4,12,4,4,4,0,28,28.6,0,0,2,2,1,5,6,1,1,2,4,4,2020,Spring,14623,2.68,22,H,6,5,7,0,1,0,19,18.2,0,0,1,5,1,1,3,3,2,2,0,1,0.4700000000000002
2019,Spring,14123,"Ulrich, Paul",BIOL 4905,2.5,14,T,3,7,1,0,3,0,14,21.4,0,0,2,1,0,7,0,0,1,0,0,3,2020,Spring,13893,4.25,7,T,4,0,0,0,0,0,4,28.6,1,3,1,0,0,0,0,0,0,0,0,0,1.75
2019,Spring,14123,"Ulrich, Paul",BIOL 4905,2.5,14,T,3,7,1,0,3,0,14,21.4,0,0,2,1,0,7,0,0,1,0,0,3,2020,Spring,20312,3.17,6,T,2,3,1,0,0,0,6,0,0,0,2,0,0,3,0,0,1,0,0,0,0.6699999999999999
2019,Spring,14125,"Williams, Rhina",EDUC 2120,2.85,30,T,12,7,4,0,4,0,27,23.3,0,3,4,5,4,1,2,0,3,1,0,4,2020,Spring,13142,3.18,14,T,5,3,3,0,0,0,11,7.1,2,0,4,1,2,0,1,1,1,1,0,0,0.33000000000000007
2019,Spring,14126,"Monteiro, Goncalo",ECON 4999,3.22,54,T,23,18,13,0,0,0,54,0,0,5,6,12,6,7,5,13,0,0,0,0,2020,Spring,13896,3.67,55,T,37,16,1,0,0,0,54,1.8,0,6,15,16,13,1,2,0,1,0,0,0,0.44999999999999973
