year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,course_modality_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,term_year_fall,term_year_ordered_fall,course_prefix_fall,course_pnbr_fall,course_level_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,course_modality_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,term_year_spring,term_year_ordered_spring,course_prefix_spring,course_pnbr_spring,course_level_spring,diff,academic_year,course_modality,course_level
2019,Fall,85053,"Land, Robert",FLME 4120,3.9,12,T,Face-to-Face,9,1,0,0,0,0,10,16.7,0,3,3,3,1,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,23185,3.8,18,T,Face-to-Face,11,4,0,0,0,0,15,11.1,1,5,4,2,1,3,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,-0.10000000000000009,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85054,"Land, Robert",FLME 4120,3.75,6,T,Face-to-Face,2,2,0,0,0,0,4,33.3,0,1,1,0,2,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14872,4.17,12,T,Face-to-Face,12,0,0,0,0,0,12,0,0,8,3,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.41999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85054,"Land, Robert",FLME 4120,3.75,6,T,Face-to-Face,2,2,0,0,0,0,4,33.3,0,1,1,0,2,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14873,3.83,6,T,Face-to-Face,5,1,0,0,0,0,6,0,0,2,1,2,1,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.08000000000000007,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85054,"Land, Robert",FLME 4120,3.75,6,T,Face-to-Face,2,2,0,0,0,0,4,33.3,0,1,1,0,2,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,22865,3.92,12,T,Face-to-Face,11,1,0,0,0,0,12,0,0,3,4,4,0,1,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85054,"Land, Robert",FLME 4120,3.75,6,T,Face-to-Face,2,2,0,0,0,0,4,33.3,0,1,1,0,2,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,23185,3.8,18,T,Face-to-Face,11,4,0,0,0,0,15,11.1,1,5,4,2,1,3,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.04999999999999982,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85055,"Bristol, Brandon",FLME 4120,3.82,11,T,Face-to-Face,8,3,0,0,0,0,11,0,0,3,5,0,1,0,2,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14878,4.25,12,T,Face-to-Face,12,0,0,0,0,0,12,0,0,11,0,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.43000000000000016,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85055,"Bristol, Brandon",FLME 4120,3.82,11,T,Face-to-Face,8,3,0,0,0,0,11,0,0,3,5,0,1,0,2,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14879,4.17,6,T,Face-to-Face,6,0,0,0,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.3500000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85055,"Bristol, Brandon",FLME 4120,3.82,11,T,Face-to-Face,8,3,0,0,0,0,11,0,0,3,5,0,1,0,2,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,22717,4.22,20,T,Face-to-Face,18,0,0,0,0,0,18,10,0,14,3,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.3999999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85056,"Bristol, Brandon",FLME 4120,4,6,T,Face-to-Face,6,0,0,0,0,0,6,0,0,2,3,1,0,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14878,4.25,12,T,Face-to-Face,12,0,0,0,0,0,12,0,0,11,0,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.25,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85056,"Bristol, Brandon",FLME 4120,4,6,T,Face-to-Face,6,0,0,0,0,0,6,0,0,2,3,1,0,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,14879,4.17,6,T,Face-to-Face,6,0,0,0,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85056,"Bristol, Brandon",FLME 4120,4,6,T,Face-to-Face,6,0,0,0,0,0,6,0,0,2,3,1,0,0,0,0,0,0,0,0,Fall 2019,5,FLME ,4120,Undergraduate,2020,Spring,22717,4.22,20,T,Face-to-Face,18,0,0,0,0,0,18,10,0,14,3,1,0,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4120,Undergraduate,0.21999999999999975,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85057,"Friedman, Edward",FLME 4170,3.68,48,T,Face-to-Face,34,9,0,0,1,0,44,10.4,0,6,18,10,2,5,2,0,0,0,0,1,Fall 2019,5,FLME ,4170,Undergraduate,2020,Spring,15483,4.03,40,T,Face-to-Face,36,2,0,0,0,0,38,2.5,1,11,23,2,2,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4170,Undergraduate,0.3500000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85057,"Friedman, Edward",FLME 4170,3.68,48,T,Face-to-Face,34,9,0,0,1,0,44,10.4,0,6,18,10,2,5,2,0,0,0,0,1,Fall 2019,5,FLME ,4170,Undergraduate,2020,Spring,17400,3.97,39,T,Face-to-Face,32,4,0,0,0,0,36,0,3,8,23,1,4,0,0,0,0,0,0,0,Spring 2020,6,FLME ,4170,Undergraduate,0.29000000000000004,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85061,"Kemp, William",FLME 4750,3.26,25,T,Face-to-Face,12,5,5,0,1,0,23,12,0,7,3,2,2,1,2,2,2,1,0,1,Fall 2019,5,FLME ,4750,Undergraduate,2020,Spring,20707,3.48,25,T,Face-to-Face,16,5,0,0,2,0,23,16,0,7,3,6,3,1,1,0,0,0,0,2,Spring 2020,6,FLME ,4750,Undergraduate,0.2200000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85069,"Lewis, Phillip",FLME 4980,3.55,11,T,Face-to-Face,10,0,0,0,1,0,11,9.1,0,0,7,3,0,0,0,0,0,0,0,1,Fall 2019,5,FLME ,4980,Undergraduate,2020,Spring,14896,3.91,11,T,Face-to-Face,10,1,0,0,0,0,11,0,0,0,10,0,0,0,1,0,0,0,0,0,Spring 2020,6,FLME ,4980,Undergraduate,0.3600000000000003,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16523,3.18,28,H,Hybrid,12,11,5,0,0,0,28,0,0,1,5,6,2,4,5,0,5,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.5700000000000003,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16524,3.31,27,H,Hybrid,15,8,1,0,2,0,26,11.1,0,2,11,2,2,5,1,0,1,0,0,2,Spring 2020,6,GEOG  K,1112,Undergraduate,0.7000000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16525,3.11,29,H,Hybrid,13,8,6,0,1,0,28,6.9,0,2,5,6,3,4,1,2,2,2,0,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.5,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16526,3.19,28,H,Hybrid,14,8,3,1,1,0,27,10.7,0,1,7,6,3,2,3,1,2,0,1,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.5800000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16527,3.31,28,H,Hybrid,14,6,5,1,0,0,26,7.1,1,2,9,3,4,2,0,1,2,2,1,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.7000000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16528,3.23,27,T,Face-to-Face,13,9,1,3,0,0,26,14.8,0,3,7,3,1,6,2,0,1,0,3,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6200000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16529,3.33,28,T,Face-to-Face,12,9,3,0,0,0,24,14.3,0,0,7,5,3,3,3,1,1,1,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.7200000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16530,2.88,28,T,Face-to-Face,7,13,2,0,3,0,25,21.4,0,0,5,2,6,5,2,1,1,0,0,3,Spring 2020,6,GEOG  K,1112,Undergraduate,0.27,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16531,3.56,28,T,Face-to-Face,16,7,2,0,0,0,25,10.7,0,3,6,7,2,4,1,2,0,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.9500000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16532,2.89,28,T,Face-to-Face,10,6,8,2,1,0,27,14.3,0,4,6,0,3,1,2,4,3,1,2,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.28000000000000025,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22765,2.18,27,H,Hybrid,3,10,2,2,5,0,22,44.4,0,0,3,0,4,4,2,0,0,2,2,5,Spring 2020,6,GEOG  K,1112,Undergraduate,-0.4299999999999997,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85072,"Nogueira, Ricardo",GEOG 1112 K,2.61,28,T,Face-to-Face,6,13,4,2,3,0,28,17.9,0,0,4,2,1,10,2,2,2,0,2,3,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22766,2.96,27,H,Hybrid,8,11,0,3,1,0,23,29.6,0,0,6,2,5,3,3,0,0,0,3,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.3500000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16523,3.18,28,H,Hybrid,12,11,5,0,0,0,28,0,0,1,5,6,2,4,5,0,5,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,1.06,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16524,3.31,27,H,Hybrid,15,8,1,0,2,0,26,11.1,0,2,11,2,2,5,1,0,1,0,0,2,Spring 2020,6,GEOG  K,1112,Undergraduate,1.19,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16525,3.11,29,H,Hybrid,13,8,6,0,1,0,28,6.9,0,2,5,6,3,4,1,2,2,2,0,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.9899999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16526,3.19,28,H,Hybrid,14,8,3,1,1,0,27,10.7,0,1,7,6,3,2,3,1,2,0,1,1,Spring 2020,6,GEOG  K,1112,Undergraduate,1.0699999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16527,3.31,28,H,Hybrid,14,6,5,1,0,0,26,7.1,1,2,9,3,4,2,0,1,2,2,1,0,Spring 2020,6,GEOG  K,1112,Undergraduate,1.19,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16528,3.23,27,T,Face-to-Face,13,9,1,3,0,0,26,14.8,0,3,7,3,1,6,2,0,1,0,3,0,Spring 2020,6,GEOG  K,1112,Undergraduate,1.1099999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16529,3.33,28,T,Face-to-Face,12,9,3,0,0,0,24,14.3,0,0,7,5,3,3,3,1,1,1,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,1.21,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16530,2.88,28,T,Face-to-Face,7,13,2,0,3,0,25,21.4,0,0,5,2,6,5,2,1,1,0,0,3,Spring 2020,6,GEOG  K,1112,Undergraduate,0.7599999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16531,3.56,28,T,Face-to-Face,16,7,2,0,0,0,25,10.7,0,3,6,7,2,4,1,2,0,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,1.44,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16532,2.89,28,T,Face-to-Face,10,6,8,2,1,0,27,14.3,0,4,6,0,3,1,2,4,3,1,2,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.77,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22765,2.18,27,H,Hybrid,3,10,2,2,5,0,22,44.4,0,0,3,0,4,4,2,0,0,2,2,5,Spring 2020,6,GEOG  K,1112,Undergraduate,0.06000000000000005,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85073,"Nogueira, Ricardo",GEOG 1112 K,2.12,28,T,Face-to-Face,4,8,5,2,6,0,25,39.3,0,0,4,0,1,7,0,3,1,1,2,6,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22766,2.96,27,H,Hybrid,8,11,0,3,1,0,23,29.6,0,0,6,2,5,3,3,0,0,0,3,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.8399999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16523,3.18,28,H,Hybrid,12,11,5,0,0,0,28,0,0,1,5,6,2,4,5,0,5,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.48,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16524,3.31,27,H,Hybrid,15,8,1,0,2,0,26,11.1,0,2,11,2,2,5,1,0,1,0,0,2,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6099999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16525,3.11,29,H,Hybrid,13,8,6,0,1,0,28,6.9,0,2,5,6,3,4,1,2,2,2,0,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.4099999999999997,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16526,3.19,28,H,Hybrid,14,8,3,1,1,0,27,10.7,0,1,7,6,3,2,3,1,2,0,1,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.48999999999999977,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16527,3.31,28,H,Hybrid,14,6,5,1,0,0,26,7.1,1,2,9,3,4,2,0,1,2,2,1,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6099999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16528,3.23,27,T,Face-to-Face,13,9,1,3,0,0,26,14.8,0,3,7,3,1,6,2,0,1,0,3,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.5299999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16529,3.33,28,T,Face-to-Face,12,9,3,0,0,0,24,14.3,0,0,7,5,3,3,3,1,1,1,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6299999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16530,2.88,28,T,Face-to-Face,7,13,2,0,3,0,25,21.4,0,0,5,2,6,5,2,1,1,0,0,3,Spring 2020,6,GEOG  K,1112,Undergraduate,0.17999999999999972,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16531,3.56,28,T,Face-to-Face,16,7,2,0,0,0,25,10.7,0,3,6,7,2,4,1,2,0,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.8599999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16532,2.89,28,T,Face-to-Face,10,6,8,2,1,0,27,14.3,0,4,6,0,3,1,2,4,3,1,2,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.18999999999999995,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22765,2.18,27,H,Hybrid,3,10,2,2,5,0,22,44.4,0,0,3,0,4,4,2,0,0,2,2,5,Spring 2020,6,GEOG  K,1112,Undergraduate,-0.52,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85074,"Nogueira, Ricardo",GEOG 1112 K,2.7,28,T,Face-to-Face,6,11,8,1,1,0,27,10.7,0,0,0,6,5,5,1,2,3,3,1,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,22766,2.96,27,H,Hybrid,8,11,0,3,1,0,23,29.6,0,0,6,2,5,3,3,0,0,0,3,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.2599999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16523,3.18,28,H,Hybrid,12,11,5,0,0,0,28,0,0,1,5,6,2,4,5,0,5,0,0,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.48,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16524,3.31,27,H,Hybrid,15,8,1,0,2,0,26,11.1,0,2,11,2,2,5,1,0,1,0,0,2,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6099999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16525,3.11,29,H,Hybrid,13,8,6,0,1,0,28,6.9,0,2,5,6,3,4,1,2,2,2,0,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.4099999999999997,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16526,3.19,28,H,Hybrid,14,8,3,1,1,0,27,10.7,0,1,7,6,3,2,3,1,2,0,1,1,Spring 2020,6,GEOG  K,1112,Undergraduate,0.48999999999999977,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16527,3.31,28,H,Hybrid,14,6,5,1,0,0,26,7.1,1,2,9,3,4,2,0,1,2,2,1,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.6099999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,85075,"Nogueira, Ricardo",GEOG 1112 K,2.7,27,T,Face-to-Face,6,12,5,3,1,0,27,14.8,0,0,3,3,4,5,3,2,2,1,3,1,Fall 2019,5,GEOG  K,1112,Undergraduate,2020,Spring,16528,3.23,27,T,Face-to-Face,13,9,1,3,0,0,26,14.8,0,3,7,3,1,6,2,0,1,0,3,0,Spring 2020,6,GEOG  K,1112,Undergraduate,0.5299999999999998,2019-2020,Face-to-Face,Undergraduate
